Low Level ID,Low Level Name,Mid Level ID,Mid Level Name,High Level ID,High Level Name
"51.36.01","Movement Therapy and Movement Education.","51.36","Movement and Mind-Body Therapies and Education.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.36.02","Yoga Teacher Training/Yoga Therapy.","51.36","Movement and Mind-Body Therapies and Education.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.36.03","Hypnotherapy/Hypnotherapist.","51.36","Movement and Mind-Body Therapies and Education.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.36.99","Movement and Mind-Body Therapies and Education, Other.","51.36","Movement and Mind-Body Therapies and Education.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.37","Energy and Biologically Based Therapies.","51.37","Energy and Biologically Based Therapies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.37.01","Aromatherapy.","51.37","Energy and Biologically Based Therapies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.37.02","Herbalism/Herbalist.","51.37","Energy and Biologically Based Therapies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.37.03","Polarity Therapy.","51.37","Energy and Biologically Based Therapies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.37.04","Reiki.","51.37","Energy and Biologically Based Therapies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.37.99","Energy and Biologically Based Therapies, Other.","51.37","Energy and Biologically Based Therapies.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.01","Registered Nursing/Registered Nurse.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.02","Nursing Administration.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.03","Adult Health Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.04","Nurse Anesthetist.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.05","Family Practice Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.06","Maternal/Child Health and Neonatal Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.07","Nurse Midwife/Nursing Midwifery.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.08","Nursing Science.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.09","Pediatric Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.10","Psychiatric/Mental Health Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.11","Public Health/Community Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.12","Perioperative/Operating Room and Surgical Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.13","Clinical Nurse Specialist.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.14","Critical Care Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.15","Occupational and Environmental Health Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.16","Emergency Room/Trauma Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.17","Nursing Education.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.18","Nursing Practice.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.19","Palliative Care Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.20","Clinical Nurse Leader.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.21","Geriatric Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.22","Women's Health Nurse/Nursing.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.38.99","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other.","51.38","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.39","Practical Nursing, Vocational Nursing and Nursing Assistants.","51.39","Practical Nursing, Vocational Nursing and Nursing Assistants.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.39.01","Licensed Practical/Vocational Nurse Training.","51.39","Practical Nursing, Vocational Nursing and Nursing Assistants.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.39.02","Nursing Assistant/Aide and Patient Care Assistant/Aide.","51.39","Practical Nursing, Vocational Nursing and Nursing Assistants.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.39.99","Practical Nursing, Vocational Nursing and Nursing Assistants, Other.","51.39","Practical Nursing, Vocational Nursing and Nursing Assistants.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.99","Health Professions and Related Clinical Sciences, Other.","51.99","Health Professions and Related Clinical Sciences, Other.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"51.99.99","Health Professions and Related Clinical Sciences, Other.","51.99","Health Professions and Related Clinical Sciences, Other.","51","HEALTH PROFESSIONS AND RELATED PROGRAMS."
"52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.01","Business/Commerce, General.","52.01","Business/Commerce, General.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.01.01","Business/Commerce, General.","52.01","Business/Commerce, General.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02","Business Administration, Management and Operations.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.01","Business Administration and Management, General.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.02","Purchasing, Procurement/Acquisitions and Contracts Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.03","Logistics, Materials, and Supply Chain Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.04","Office Management and Supervision.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.05","Operations Management and Supervision.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.06","Non-Profit/Public/Organizational Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.07","Customer Service Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.08","E-Commerce/Electronic Commerce.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.09","Transportation/Mobility Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.10","Research and Development Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.11","Project Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.12","Retail Management.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.13","Organizational Leadership.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.02.99","Business Administration, Management and Operations, Other.","52.02","Business Administration, Management and Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.03","Accounting and Related Services.","52.03","Accounting and Related Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.03.01","Accounting.","52.03","Accounting and Related Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.03.02","Accounting Technology/Technician and Bookkeeping.","52.03","Accounting and Related Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.03.03","Auditing.","52.03","Accounting and Related Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.03.04","Accounting and Finance.","52.03","Accounting and Related Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.03.05","Accounting and Business/Management.","52.03","Accounting and Related Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.03.99","Accounting and Related Services, Other.","52.03","Accounting and Related Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04","Business Operations Support and Assistant Services.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.01","Administrative Assistant and Secretarial Science, General.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.02","Executive Assistant/Executive Secretary.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.06","Receptionist.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.07","Business/Office Automation/Technology/Data Entry.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.08","General Office Occupations and Clerical Services.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.09","Parts, Warehousing, and Inventory Management Operations.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.10","Traffic, Customs, and Transportation Clerk/Technician.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.11","Customer Service Support/Call Center/Teleservice Operation.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.04.99","Business Operations Support and Secretarial Services, Other.","52.04","Business Operations Support and Assistant Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.05","Business/Corporate Communications.","52.05","Business/Corporate Communications.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.05.01","Business/Corporate Communications.","52.05","Business/Corporate Communications.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.06","Business/Managerial Economics.","52.06","Business/Managerial Economics.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.06.01","Business/Managerial Economics.","52.06","Business/Managerial Economics.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.07","Entrepreneurial and Small Business Operations.","52.07","Entrepreneurial and Small Business Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.07.01","Entrepreneurship/Entrepreneurial Studies.","52.07","Entrepreneurial and Small Business Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.07.02","Franchising and Franchise Operations.","52.07","Entrepreneurial and Small Business Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.07.03","Small Business Administration/Management.","52.07","Entrepreneurial and Small Business Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.07.99","Entrepreneurial and Small Business Operations, Other.","52.07","Entrepreneurial and Small Business Operations.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08","Finance and Financial Management Services.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.01","Finance, General.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.03","Banking and Financial Support Services.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.04","Financial Planning and Services.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.06","International Finance.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.07","Investments and Securities.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.08","Public Finance.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.09","Credit Management.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.08.99","Finance and Financial Management Services, Other.","52.08","Finance and Financial Management Services.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.09","Hospitality Administration/Management.","52.09","Hospitality Administration/Management.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.09.01","Hospitality Administration/Management, General.","52.09","Hospitality Administration/Management.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.09.03","Tourism and Travel Services Management.","52.09","Hospitality Administration/Management.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
"52.09.04","Hotel/Motel Administration/Management.","52.09","Hospitality Administration/Management.","52","BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
